www.amazon.co.jp,May 01,15:04:06,4,96.108.142.197,16.382,16.334,16.289,16.335
www.amazon.co.jp,May 01,15:04:06,5,68.85.35.37,21.565,21.998,29.500,24.354333333333333
www.amazon.co.jp,May 01,15:04:06,6,23.205.209.128,32.079,16.071,39.022,29.057333333333332
www.amazon.co.jp,May 01,15:04:06,6
www.amazon.co.jp,May 01,15:04:06,"[65.8, 74.9, 36.0, 222.0, 47.1, 118.0, 277.0, 37.2, 48.4, 27.1]",95.35
www.amazon.co.jp,May 01,15:04:16,0,192.168.86.215,3.880986,18%
www.amazon.co.jp,May 01,15:04:16,0,16167.479277,0.001114
www.amazon.co.jp,May 01,15:04:16,1,192.168.86.1,20.134910,0%
www.amazon.co.jp,May 01,15:04:16,1,1582.335216,0.043153
www.amazon.co.jp,May 01,15:04:16,2,96.120.74.249,25.650303,0%
www.amazon.co.jp,May 01,15:04:16,2,--.---,0.029761
www.amazon.co.jp,May 01,15:04:16,3,68.86.223.249,22.783511,0%
www.amazon.co.jp,May 01,15:04:16,3,4452.877925,-0.045597
www.amazon.co.jp,May 01,15:04:16,4,96.108.142.197,38.475816,0%
www.amazon.co.jp,May 01,15:04:16,4,0.000000,0.042069
www.amazon.co.jp,May 01,15:04:16,5,68.85.35.37,45.278509,0%
www.amazon.co.jp,May 01,15:04:16,5,0.000000,-0.025417
www.amazon.co.jp,May 01,15:04:16,6
www.amazon.co.jp,May 01,15:06:04,1,192.168.86.1,5.331,5.003,4.952,5.0953333333333335
www.amazon.co.jp,May 01,15:06:04,2,96.120.74.249,16.617,16.600,16.580,16.599
www.amazon.co.jp,May 01,15:06:04,3,68.86.223.249,16.552,18.384,18.366,17.767333333333333
www.amazon.co.jp,May 01,15:06:04,4,96.108.142.197,16.499,16.480,16.461,16.48
www.amazon.co.jp,May 01,15:06:04,5,68.85.35.37,17.124,17.107,30.487,21.572666666666663
www.amazon.co.jp,May 01,15:06:04,6,23.205.209.128,29.981,19.722,19.830,23.177666666666667
www.amazon.co.jp,May 01,15:06:04,6
www.amazon.co.jp,May 01,15:06:04,"[60.0, 151.0, 395.0, 231.0, 20.0, 62.4, 172.0, 265.0, 40.2, 128.0]",152.46
www.amazon.co.jp,May 02,15:05:58,1,192.168.86.1,6.327,6.089,5.999,6.138333333333333
