www.whitehouse.gov,Apr 30,14:59:52,12
www.whitehouse.gov,Apr 30,14:59:53,"[53.9, 40.5, 38.1, 52.3, 34.4, 74.8, 39.4, 48.6, 18.1, 85.7]",48.58
www.whitehouse.gov,May 01,14:59:31,1,N/A,N/A,N/A,N/A,N/A
www.whitehouse.gov,May 01,14:59:31,2,96.120.74.249,13.723,13.697,14.113,13.844333333333333
www.whitehouse.gov,May 01,14:59:31,3,68.86.223.249,15.718,15.672,15.625,15.671666666666667
www.whitehouse.gov,May 01,14:59:31,4,96.108.142.197,14.358,14.901,14.858,14.705666666666668
www.whitehouse.gov,May 01,14:59:31,5,68.85.35.37,18.758,22.270,22.203,21.076999999999998
www.whitehouse.gov,May 01,14:59:31,6,96.110.42.45,23.316,14.643,14.511,17.49
www.whitehouse.gov,May 01,14:59:31,7,96.110.36.94,16.263,18.855,18.237,17.785
www.whitehouse.gov,May 01,14:59:31,8,68.86.85.186,16.251,21.552,22.791,20.197999999999997
www.whitehouse.gov,May 01,14:59:31,9,68.86.86.250,23.846,20.699,17.020,20.521666666666665
www.whitehouse.gov,May 01,14:59:31,10,50.242.150.154,17.033,16.122,22.213,18.456
www.whitehouse.gov,May 01,14:59:31,11,23.203.156.177,49.288,47.543,46.509,47.779999999999994
www.whitehouse.gov,May 01,14:59:31,12,104.78.191.105,17.323,17.269,16.734,17.108666666666668
www.whitehouse.gov,May 01,14:59:31,12
www.whitehouse.gov,May 01,14:59:32,"[16.6, 14.9, 45.2, 52.3, 26.3, 160.0, 57.2, 25.5, 32.9, 41.7]",47.26
www.whitehouse.gov,May 01,14:59:42,1,192.168.86.1,5.480,5.343,5.300,5.374333333333333
www.whitehouse.gov,May 01,14:59:42,2,96.120.74.249,15.992,15.974,15.955,15.973666666666666
www.whitehouse.gov,May 01,14:59:42,3,68.86.223.249,22.999,22.983,24.472,23.48466666666667
www.whitehouse.gov,May 01,14:59:42,4,96.108.142.197,23.446,23.430,23.412,23.429333333333336
www.whitehouse.gov,May 01,14:59:42,5,68.85.35.37,24.395,24.376,24.358,24.376333333333335
www.whitehouse.gov,May 01,14:59:42,6,96.110.42.45,27.005,19.924,19.717,22.215333333333334
www.whitehouse.gov,May 01,14:59:42,7,96.110.36.94,19.667,26.465,26.346,24.159333333333336
www.whitehouse.gov,May 01,14:59:42,8,68.86.85.186,28.085,16.265,20.652,21.667333333333335
www.whitehouse.gov,May 01,14:59:42,9,68.86.86.250,19.488,19.460,19.432,19.459999999999997
www.whitehouse.gov,May 01,14:59:42,10,50.242.150.154,21.759,21.747,21.736,21.747333333333334
www.whitehouse.gov,May 01,14:59:42,11,N/A,N/A,N/A,N/A,N/A
www.whitehouse.gov,May 01,14:59:42,12,104.78.191.105,20.413,20.393,15.288,18.697999999999997
www.whitehouse.gov,May 01,14:59:42,12
www.whitehouse.gov,May 01,14:59:42,"[42.8, 22.7, 86.7, 19.7, 21.8, 233.0, 58.8, 29.1, 56.7, 32.7]",60.40000000000001
www.whitehouse.gov,May 02,15:00:02,1,192.168.86.1,3.501,3.581,4.041,3.707666666666667
www.whitehouse.gov,May 02,15:00:02,2,96.120.74.249,13.685,13.637,13.593,13.638333333333335
www.whitehouse.gov,May 02,15:00:02,3,68.86.223.249,13.170,17.140,17.096,15.802000000000001
www.whitehouse.gov,May 02,15:00:02,4,96.108.142.197,17.936,17.911,17.841,17.896
www.whitehouse.gov,May 02,15:00:02,5,68.85.35.37,17.790,27.733,30.809,25.444
www.whitehouse.gov,May 02,15:00:02,6,96.110.42.45,73.661,59.845,17.264,50.25666666666667
www.whitehouse.gov,May 02,15:00:02,7,96.110.36.94,17.014,16.987,19.224,17.741666666666664
www.whitehouse.gov,May 02,15:00:02,8,68.86.85.186,24.610,34.052,15.431,24.697666666666667
www.whitehouse.gov,May 02,15:00:02,9,68.86.86.250,14.380,14.330,15.072,14.594
www.whitehouse.gov,May 02,15:00:02,10,50.242.150.154,15.614,24.763,24.740,21.70566666666667
www.whitehouse.gov,May 02,15:00:02,11,23.203.156.177,27.881,27.837,27.790,27.836000000000002
www.whitehouse.gov,May 02,15:00:02,12,104.78.191.105,19.795,19.420,19.329,19.514666666666667
www.whitehouse.gov,May 02,15:00:02,12
www.whitehouse.gov,May 02,15:00:03,"[33.6, 245.0, 169.0, 90.6, 384.0, 97.5, 195.0, 30.1, 25.3, 505.0]",177.51
www.whitehouse.gov,May 02,15:00:13,1,192.168.86.1,4.793,*,*,4.793
www.whitehouse.gov,May 02,15:00:13,2,96.120.74.249,15.917,15.845,15.772,15.844666666666667
www.whitehouse.gov,May 02,15:00:13,3,68.86.223.249,26.699,26.633,26.534,26.622
www.whitehouse.gov,May 02,15:00:13,4,96.108.142.197,17.065,16.994,16.921,16.993333333333332
